id,created_at,text 
625047942320271365,2015-07-25 21:00:16,"b'""We should reward drive, innovation, and fair play. That\xe2\x80\x99s what Wall Street reform does."" \xe2\x80\x94President Obama http://t.co/rGB5qX5ebE'"
625034015016357888,2015-07-25 20:04:56,"b""In the weekly address, President Obama discusses the progress we've made because of Wall Street reform: http://t.co/rGB5qX5ebE"""
624688849873145856,2015-07-24 21:13:22,"b""See what your state's minimum wage is with this state-by-state tracker: http://t.co/uXqZr47QeI #RaiseTheWage"""
624656867583750144,2015-07-24 19:06:17,b'Some states are making real progress to #RaiseTheWage. Read more: http://t.co/6wtxa7AY8m'
624630982667276289,2015-07-24 17:23:26,b'Have questions about the historic #IranDeal? Follow @TheIranDeal for information and updates. #FF'
624335950894768128,2015-07-23 21:51:04,b'Investing in energy efficiency and renewable energy will help cut consumer electricity bills. Read more: http://t.co/tmFMYxCR7B'
624306211026944000,2015-07-23 19:52:54,b'States across the country are taking action to #RaiseTheWage for hard-working residents: http://t.co/NAcMibPomz'
624274620691140610,2015-07-23 17:47:22,b'Great news: Jobless claims just fell to the lowest level in four decades. http://t.co/sBG4AoHEvf'
624252081906450432,2015-07-23 16:17:49,"b'Carbon pollution from power plants is being reduced, even as the economy grows. Read more: http://t.co/djv2Wdqa9i #ActOnClimate'"
623959974775906304,2015-07-22 20:57:05,"b""The President's #ImmigrationAction will be good for the economy\xe2\x80\x94but opponents are standing in the way: http://t.co/jpWzOdt71b"""
623896219249676288,2015-07-22 16:43:44,"b'Check out the President\'s final appearance on @TheDailyShow\xe2\x80\x94and his newest ""executive order"": http://t.co/E9BGlTyEaS http://t.co/ku6QZx2nE1'"
623574456129191937,2015-07-21 19:25:10,"b""RT @WhiteHouse: The blue marble.\nIt's our home.\nAnd soon, @NASA's #DSCOVR will be able to take full snapshots of it every few hours. http:/\xe2\x80\xa6"""
623546144728068096,2015-07-21 17:32:40,"b""Nearly 10,000 Americans turn 65 every day. Stand up for a society that's ready for a changing America: http://t.co/X64z08SrrV"""
623512117220524032,2015-07-21 15:17:27,b'Opponents of common-sense immigration reform are standing in the way of progress: http://t.co/3Iw3AapS44'
623251360167825408,2015-07-20 22:01:18,"b'""We still have more to do to make sure that people with disabilities are paid fairly for their labor."" \xe2\x80\x94President Obama #ADA25'"
623247868057378816,2015-07-20 21:47:25,"b'""This is not just about American rights. It\'s about human rights."" \xe2\x80\x94President Obama #ADA25'"
623247329420652546,2015-07-20 21:45:17,"b'""A few years ago I issued an executive order requiring the federal government to hire more Americans with disabilities."" \xe2\x80\x94President Obama'"
623246637788323841,2015-07-20 21:42:32,"b'""Days like today are a celebration of our history. But they\'re also a chance to rededicate ourselves to the future."" \xe2\x80\x94President Obama #ADA25'"
623244578720649216,2015-07-20 21:34:21,b'LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act. http://t.co/oVV8xbRY1B'
623225410168336385,2015-07-20 20:18:11,b'Tune in at 5:00 p.m. ET to watch the President speak on the 25th anniversary of the Americans with Disabilities Act: http://t.co/Sqldv81SWc'
623208003437592576,2015-07-20 19:09:01,"b'""We are not just Americans, but citizens of Earth."" \xe2\x80\x94@StationCDRKelly http://t.co/eOShEche3z http://t.co/nGPsTVC4Hh'"
623164927889403904,2015-07-20 16:17:51,"b""Stand with the President's plan to make sure more people have access to a secure and dignified retirement: http://t.co/WtNBWEuylf"""
622421695236804608,2015-07-18 15:04:30,"b'""This deal will make America and the world safer and more secure."" \xe2\x80\x94President Obama on the #IranDeal http://t.co/khCtEXhIhA'"
622400332082114560,2015-07-18 13:39:37,"b'In the weekly address, President Obama explains the comprehensive #IranDeal: http://t.co/khCtEXhIhA'"
622144603840487425,2015-07-17 20:43:27,b'Read how @OFA volunteers are pushing to #RaiseTheWage in their communities: http://t.co/poKSUQWdqF http://t.co/l3sk0J6875'
622122929178849280,2015-07-17 19:17:19,"b'Yesterday, President Obama became the first sitting president to visit a federal prison. Read some of the highlights: http://t.co/iFbW3JbVTn'"
622099457044144129,2015-07-17 17:44:03,"b'""From my family to yours, Eid Mubarak!"" \xe2\x80\x94President Obama'"
622062978796367872,2015-07-17 15:19:06,b'Read why these three congressmen believe #Obamacare is working: http://t.co/DnLecRlOkg'
621737911231213568,2015-07-16 17:47:24,b'Read how President Obama is laying the groundwork for criminal justice reform: http://t.co/6kkFqjgec0'
621456045441855488,2015-07-15 23:07:21,b'LIVE: The President is speaking about expanding high-speed broadband to low-income households. http://t.co/3h1KoOsz6I'
621443879892557824,2015-07-15 22:19:01,b'Tune in at 6:45 p.m. ET to watch President Obama speak about ensuring internet access for all Americans: http://t.co/05jdLoUYOP'
621410137853464576,2015-07-15 20:04:56,b'Taking #ImmigrationAction is the right thing to do. http://t.co/Qmkkv3dqfr'
621370367328673792,2015-07-15 17:26:54,b'LIVE: President Obama is speaking about the #IranDeal. http://t.co/joV3LKXZZ9'
621344926962335744,2015-07-15 15:45:49,b'Read the emotional exchange between the President and a former addict: http://t.co/csvvHUJ7cE'
621078447293628416,2015-07-14 22:06:55,"b'""If we keep taking steps toward a more perfect union ... America will move forward. There\'s nothing we can\'t do."" \xe2\x80\x94President Obama'"
621078057705549824,2015-07-14 22:05:22,"b'""We cannot ignore the problems that we have, but we can\'t stop running the race."" \xe2\x80\x94President Obama'"
621077765018619904,2015-07-14 22:04:12,"b'""We are not perfect, but we have the capacity to be more perfect\xe2\x80\x94mile after mile, step after step."" \xe2\x80\x94President Obama'"
621077540937990144,2015-07-14 22:03:19,"b'""Justice and redemption go hand in hand."" \xe2\x80\x94President Obama'"
621077311509532673,2015-07-14 22:02:24,"b'""Justice is living up to the common creed that I am my brother\'s keeper and I am my sister\'s keeper."" \xe2\x80\x94President Obama'"
621077025827090434,2015-07-14 22:01:16,"b'""Justice is making sure that every young person knows that they are special and their lives matter."" \xe2\x80\x94President Obama'"
621076671349702656,2015-07-14 21:59:52,"b'""Justice is not only the absence of oppression\xe2\x80\x94it is the presence of opportunity."" \xe2\x80\x94President Obama'"
621076066937901056,2015-07-14 21:57:28,"b'""Let\'s reward prisoners with reduced sentences if they complete programs that make them less likely to repeat an offense."" \xe2\x80\x94President Obama'"
621075828391088128,2015-07-14 21:56:31,"b'""I\'ve asked my Attorney General to start a review of the overuse of solitary confinement in our federal prisons."" \xe2\x80\x94President Obama'"
621075529370710016,2015-07-14 21:55:19,"b'""We should not tolerate conditions in prison that have no place in any civilized country."" \xe2\x80\x94President Obama'"
621075206434484224,2015-07-14 21:54:02,"b'""On Thursday, I will be the first sitting president to visit a federal prison."" \xe2\x80\x94President Obama'"
621074854884737024,2015-07-14 21:52:39,"b'""We should pass a sentencing reform bill through congress this year."" \xe2\x80\x94President Obama'"
621074570049536000,2015-07-14 21:51:31,"b'""For nonviolent drug crimes, we need to lower long mandatory minimum sentences\xe2\x80\x94or get rid of them entirely."" \xe2\x80\x94President Obama'"
621073695751041024,2015-07-14 21:48:02,"b'""Don\'t just tag them as future criminals. Reach out to them as future citizens."" \xe2\x80\x94President Obama'"
621073361636978688,2015-07-14 21:46:43,"b'""We have to restore trust between our police and some of the communities where they serve."" \xe2\x80\x94President Obama'"
621073128194637824,2015-07-14 21:45:47,"b'""We gotta make sure boys and girls in those communities are loved and cherished and nurtured and invested in."" \xe2\x80\x94President Obama'"
621072852284870656,2015-07-14 21:44:41,"b'""What doesn\'t make sense is treating entire neighborhoods as danger zones."" \xe2\x80\x94President Obama'"
621072623741460485,2015-07-14 21:43:47,"b'""We recognize that every child deserves opportunity. Not just some. Not just our own."" \xe2\x80\x94President Obama'"
621072387061067777,2015-07-14 21:42:50,"b'""One study found that for every dollar we invest in Pre-K, we save at least twice that in reduced crime."" \xe2\x80\x94President Obama'"
621072112178999296,2015-07-14 21:41:45,"b'""If we make investments early in our children, we will reduce the need to incarcerate those kids."" \xe2\x80\x94President Obama'"
621071772880760832,2015-07-14 21:40:24,"b'""I believe crime is like any other epidemic\xe2\x80\x94we need to stop it before it starts."" \xe2\x80\x94President Obama'"
621071460916817920,2015-07-14 21:39:09,"b'""For the first time in 40 years, America\'s crime rate and incarceration rate went down at the same time."" \xe2\x80\x94President Obama'"
621071166862594048,2015-07-14 21:37:59,"b'""This is a cause that is bringing people in both houses of Congress together."" \xe2\x80\x94President Obama'"
621070910590615552,2015-07-14 21:36:58,"b'""Mass incarceration makes our country worse off\xe2\x80\x94and we need to do something about it."" \xe2\x80\x94President Obama'"
621070637927301121,2015-07-14 21:35:53,"b'""Our criminal justice system isn\'t as smart as it should be."" \xe2\x80\x94President Obama'"
621070369047187457,2015-07-14 21:34:49,"b'""Our nation is being robbed of men and women who could be workers and taxpayers."" \xe2\x80\x94President Obama'"
621069908227416064,2015-07-14 21:32:59,"b'""Around one million fathers are behind bars. Around one in nine African-American kids has a parent in prison."" \xe2\x80\x94President Obama'"
621069124043550720,2015-07-14 21:29:52,"b'""African Americans are more likely to be arrested. They are more likely to be sentenced to more time for the same crime."" \xe2\x80\x94President Obama'"
621068780286836741,2015-07-14 21:28:30,"b'""A growing body of research shows that people of color are more likely to be frisked, stopped, questioned, detained."" \xe2\x80\x94President Obama'"
621068484512870400,2015-07-14 21:27:20,"b'""African Americans and Latinos make up 30 percent of our population. They make up 60 percent of our inmates."" \xe2\x80\x94President Obama'"
621068243990503424,2015-07-14 21:26:22,"b'""Roughly one-third of the Justice Department\'s budget now goes toward incarceration."" \xe2\x80\x94President Obama'"
621067861897777152,2015-07-14 21:24:51,"b'""For $80 billion we could double the salary of every high school teacher in America."" \xe2\x80\x94President Obama'"
621067727067676672,2015-07-14 21:24:19,"b'""Every year, we spend $80 billion to keep those folks incarcerated."" \xe2\x80\x94President Obama'"
621067509328801792,2015-07-14 21:23:27,"b'""In far too many cases the punishment does not fit the crime."" \xe2\x80\x94President Obama'"
621067316889960448,2015-07-14 21:22:41,"b'""Over the last few decades, we\'ve locked up more and more nonviolent drug offenders for longer than ever before."" \xe2\x80\x94President Obama'"
621066895328841728,2015-07-14 21:21:01,"b'""If we\'re going to deal with this problem, and the inequities involved, we\'re going to have to speak honestly."" \xe2\x80\x94President Obama'"
621066657000067072,2015-07-14 21:20:04,"b'""Our prison population has doubled in the last two decades alone."" \xe2\x80\x94President Obama'"
621066381266542592,2015-07-14 21:18:58,"b'""In 1980, there were 500,000 people behind bars in America ... Today, there are 2.2 million."" \xe2\x80\x94President Obama'"
621066084616028160,2015-07-14 21:17:48,"b'""The United States is home to 5 percent of the world\'s population, but 25 percent of the world\'s prisoners."" \xe2\x80\x94President Obama'"
621065004716941313,2015-07-14 21:13:30,"b'""In too many cases our criminal justice system becomes a pipeline from underfunded schools to overcrowded jails."" \xe2\x80\x94President Obama'"
621064684246970368,2015-07-14 21:12:14,"b'""There is a long history of inequity in the criminal justice system in America."" \xe2\x80\x94President Obama'"
621064425462575104,2015-07-14 21:11:12,"b'""We can\'t be satisfied\xe2\x80\x94are not satisfied\xe2\x80\x94until the opportunity gap is closed for everybody in America."" \xe2\x80\x94President Obama #NAACP106'"
621062874534797312,2015-07-14 21:05:02,"b'""Health care is not a privilege for the few, but a right for all of us."" \xe2\x80\x94President Obama'"
621062534225723392,2015-07-14 21:03:41,"b'""We made progress, but our work is not done."" \xe2\x80\x94President Obama #NAACP106'"
621062060785299456,2015-07-14 21:01:48,"b'""I would not be here and so many others would not be here without the NAACP."" \xe2\x80\x94President Obama'"
621061331219709952,2015-07-14 20:58:54,"b'""Let\'s get something out of the way up front: I am not singing today."" \xe2\x80\x94President Obama'"
621060506262974464,2015-07-14 20:55:38,b'LIVE: The President is speaking about criminal justice reform at the @NAACP National Convention. http://t.co/vLXYuipYK5 #NAACP106'
621037173584728064,2015-07-14 19:22:55,"b""Tune in at 4:05 p.m. ET to watch President Obama deliver remarks at the @NAACP's National Convention: http://t.co/RD2DOysaor #NAACP106"""
621017831375679488,2015-07-14 18:06:03,b'Congratulations to @NASANewHorizons on completing a three-billion-mile journey. #PlutoFlyby http://t.co/cRaz9aSe7K'
620942820015271937,2015-07-14 13:07:59,b'RT @WhiteHouse: Full video: Watch @POTUS speak on the historic deal to prevent Iran from obtaining a nuclear weapon. #IranDeal http://t.co/\xe2\x80\xa6'
620698156532011008,2015-07-13 20:55:47,"b""WATCH: Get the facts on why it's time to #FixOvertime protections for millions of workers. http://t.co/lkzOv8CrpR"""
620668105543389184,2015-07-13 18:56:22,"b""RT @WhiteHouse: BREAKING: @POTUS just granted clemency to 46 people whose sentences didn't fit their crimes. http://t.co/a0VbdMJAqn\nhttps:/\xe2\x80\xa6"""
620646674180866048,2015-07-13 17:31:12,"b""Read the President's op-ed in @AARP on the importance of protecting Americans\xe2\x80\x99 retirement savings: http://t.co/x3WUlMLiBw"""
620613956692897794,2015-07-13 15:21:12,b'LIVE: President Obama is speaking at the 2015 White House Conference on Aging. http://t.co/xXecgFFE51 #WHCOA'
620604107338858496,2015-07-13 14:42:04,b'Tune in at 11:15 a.m. ET to watch the President deliver remarks at the @WhiteHouse Conference on Aging: http://t.co/gk6UKi6Nti #WHCOA'
619997744187355136,2015-07-11 22:32:35,"b'""Too often, where people live determines what opportunities they have in life."" \xe2\x80\x94President Obama http://t.co/pQyCEWlxBr'"
619928299444301824,2015-07-11 17:56:38,"b'In the weekly address, the President discusses how to make it easier for communities to adopt the Fair Housing Act: http://t.co/pQyCEW3WJT'"
619615841227685888,2015-07-10 21:15:03,b'The President just took steps to protect more than one million acres of public land: http://t.co/P6jNlpjiYO http://t.co/NJeEKCHW9a'
619562314610532352,2015-07-10 17:42:21,b'The uninsured rate is now at the lowest level to date\xe2\x80\x94thanks to #Obamacare: http://t.co/TGpu5VC5uf'
619542555798016000,2015-07-10 16:23:50,"b'RT @ussoccer_wnt: We love you, NYC! #BestFansInTheWorld #USWNTParade http://t.co/jyBiXKRkqf'"
619529831634464768,2015-07-10 15:33:16,"b'Be part of the movement working for lasting, progressive change: http://t.co/hUM9p5grKE #OFAction http://t.co/41TwFryRem'"
619265463441199104,2015-07-09 22:02:46,"b'Everyone deserves the same benefits, no matter who they love. http://t.co/YT3vSPDXTk #LoveIsLove'"
619222137929375745,2015-07-09 19:10:36,"b""Read @VP Biden's thoughts on how marriage equality makes our country a better place: http://t.co/b9WqsoNQWa #LoveIsLove"""
619208947199791104,2015-07-09 18:18:12,b'RT @WhiteHouse: Great news: Federal marriage benefits will be available to same-sex couples nationwide \xe2\x86\x92 http://t.co/Ojfxqh4xKl http://t.co\xe2\x80\xa6'
619161625744900096,2015-07-09 15:10:09,"b'Thanks to #Obamacare, women are saving more than a billion dollars in out-of-pocket contraceptive costs. http://t.co/5AOLbihj6C'"
618864052828270592,2015-07-08 19:27:42,b'Add your name if you think it\xe2\x80\x99s time to expand overtime protections for hard-working Americans: http://t.co/jJgPL9wETO #FixOvertime'
618832244166127616,2015-07-08 17:21:19,"b'""You inspired a whole new generation of young women."" \xe2\x80\x94President Obama to the @ussoccer_wnt #SheBelieves https://t.co/ypimzIrggd'"
618801000669777921,2015-07-08 15:17:09,"b""Add your name\xe2\x80\x94because a hard day's work deserves a fair day's pay: http://t.co/vX3Cvdk75x #FixOvertime"""
618537408691351552,2015-07-07 21:49:44,"b""RT @WhiteHouse: We're generating 20 times more solar electricity than when @POTUS took office \xe2\x86\x92 http://t.co/6lAkqSk2Kc #ActOnClimate http:/\xe2\x80\xa6"""
618504199429599233,2015-07-07 19:37:47,b'Expanding overtime protections will improve the lives of middle-class families. Read more: http://t.co/wrzwXklnSk #FixOvertime'
618472259481698304,2015-07-07 17:30:51,b'Read how the Obama administration plans to help renters and low-income homeowners gain easier access to solar energy: http://t.co/ZmVniqyeFt'
618435603722403840,2015-07-07 15:05:12,"b""Add your name if you think it's time to #FixOvertime protections for hard-working Americans: http://t.co/YBynYdNqwa"""
618147962242252801,2015-07-06 20:02:13,b'Expanding overtime protections will benefit nearly five million Americans. Show your support\xe2\x80\x94add your name today: http://t.co/24xgIGKH6A'
618130661451431936,2015-07-06 18:53:28,"b""ICYMI: Read why President Obama's plan to update overtime rules is a big deal for middle-class workers. http://t.co/qXJxxc6pKE"""
618072419509493760,2015-07-06 15:02:02,"b""Because a hard day's work deserves a fair day's pay. http://t.co/IOLCpSls0e"""
617815599717199872,2015-07-05 22:01:32,"b'""Good luck to the U.S. Women\xe2\x80\x99s National Team in the World Cup Final!"" \xe2\x80\x94President Obama #SheBelieves http://t.co/UlONxdmVjl'"
617373842839834624,2015-07-04 16:46:09,"b'""From my family to yours, have a safe and happy Fourth of July."" \xe2\x80\x94President Obama http://t.co/vM9HOpGgXy'"
617354975254040577,2015-07-04 15:31:10,b'Happy Fourth of July. http://t.co/NrN0dpCNIr'
616706367722647552,2015-07-02 20:33:50,b'Updating overtime pay rules will benefit nearly five million American workers: http://t.co/9NGcgfGmrj #FixOvertime'
616688150069551104,2015-07-02 19:21:27,"b'""Happy Fourth of July, everybody. God bless you. God bless America."" \xe2\x80\x94President Obama'"
616687551475269632,2015-07-02 19:19:04,"b'""If we\'re walking down that road together, we\'re going to get there faster."" \xe2\x80\x94President Obama'"
616687179230760960,2015-07-02 19:17:35,"b'""The last seven years\xe2\x80\x94shoot, the last seven days\xe2\x80\x94should remind us there\'s nothing America cannot do."" \xe2\x80\x94President Obama'"
616686764221145088,2015-07-02 19:15:56,"b'""When the playing field is level, American workers always win."" \xe2\x80\x94President Obama'"
616686426290290688,2015-07-02 19:14:36,"b'""No middle-class family should be priced out of the education that they need."" \xe2\x80\x94President Obama'"
616686154159628292,2015-07-02 19:13:31,"b'""In America, a hard day\'s work deserves a fair day\'s pay."" \xe2\x80\x94President Obama'"
616685679494475779,2015-07-02 19:11:38,"b'""This is an issue of basic fairness: If you work longer and you work harder, you should get paid for it."" \xe2\x80\x94President Obama #FixOvertime'"
616685329978904576,2015-07-02 19:10:14,"b'""Over the past couple of years, 17 states, almost 30 counties and cities have taken action to raise the minimum wage."" \xe2\x80\x94President Obama'"
616684952550273030,2015-07-02 19:08:44,"b'""We\'re stronger together than we are by ourselves."" \xe2\x80\x94President Obama'"
616684692495028224,2015-07-02 19:07:42,"b'""Folks forget sometimes\xe2\x80\x94unions are what helped bring about the 40-hour work week."" \xe2\x80\x94President Obama'"
616684360624947200,2015-07-02 19:06:23,"b'""We need to boost the minimum wage. Give America a raise."" \xe2\x80\x94President Obama #RaiseTheWage'"
616683893224308738,2015-07-02 19:04:32,"b'""The bottom line is: Top-down economics doesn\'t work. Middle-class economics works."" \xe2\x80\x94President Obama'"
616683371402498049,2015-07-02 19:02:27,"b'""We\'ve been talking about the middle class since before it was cool."" \xe2\x80\x94President Obama'"
616682965049974786,2015-07-02 19:00:50,"b'""Middle-class economics works."" \xe2\x80\x94President Obama'"
616682641983672320,2015-07-02 18:59:33,"b'""Not only are more people getting health care, businesses are able to start giving raises to their workers."" \xe2\x80\x94President Obama'"
616682298881253376,2015-07-02 18:58:12,"b'""The uninsured rate in America is now the lowest on record."" \xe2\x80\x94President Obama #ACAWorks'"
616682055221538817,2015-07-02 18:57:14,"b'""We put in place the toughest Wall Street reform in history that\'s protecting main street from another crisis."" \xe2\x80\x94President Obama'"
616681697946521600,2015-07-02 18:55:48,"b'""Today our high school graduation rate is at an all-time high."" \xe2\x80\x94President Obama'"
616681344748359680,2015-07-02 18:54:24,"b'""We\'ve added nearly 900,000 new manufacturing jobs."" \xe2\x80\x94President Obama'"
616681035561074688,2015-07-02 18:53:10,"b'""And by the way, our teachers are underpaid."" \xe2\x80\x94President Obama'"
616680589769486338,2015-07-02 18:51:24,"b'""We\'ve got to make folks feel like their hard work is getting them somewhere."" \xe2\x80\x94President Obama #FixOvertime'"
616680268548718592,2015-07-02 18:50:08,"b'""12.8 million new jobs, and that\'s good\xe2\x80\x94but we\'ve got more work to do."" \xe2\x80\x94President Obama'"
616679900615942147,2015-07-02 18:48:40,"b'""All told, we\'ve now seen 64 straight months of private-sector job growth, which is a new record."" \xe2\x80\x94President Obama'"
616679584067624960,2015-07-02 18:47:24,"b'""This morning, we learned that our businesses created another 223,000 jobs last month."" \xe2\x80\x94President Obama'"
616679250112942085,2015-07-02 18:46:05,"b'""America has always done better economically when we\'re all in it together. When everyone gets a fair shot."" \xe2\x80\x94President Obama'"
616678856070664192,2015-07-02 18:44:31,"b'""The freedom to marry who you love\xe2\x80\x94that\'s now open to all of us. That\'s a good thing."" \xe2\x80\x94President Obama #LoveWins'"
616678523739197440,2015-07-02 18:43:12,"b'""It\'s been a remarkable few weeks in America."" \xe2\x80\x94President Obama'"
616678015838384128,2015-07-02 18:41:10,"b'""No matter where you live, this is a special time of year to be an American."" \xe2\x80\x94President Obama'"
616676751993909248,2015-07-02 18:36:09,b'LIVE: President Obama is at @UWLaCrosse speaking about economic progress. http://t.co/k7fJ4bBc2x'
616671169467576321,2015-07-02 18:13:58,b'Tune in at 2:30 p.m. ET to watch President Obama talk about the progress made on the economy: http://t.co/eueRH5rElV'
616657740845465600,2015-07-02 17:20:37,"b'In the past two years, the U.S. economy has created 5.6 million jobs\xe2\x80\x94the strongest two-year job growth since 2000: http://t.co/OstdgcpTxy'"
616626393720291330,2015-07-02 15:16:03,"b'The economy added 223,000 jobs in June\xe2\x80\x94marking 64 consecutive months of private-sector job growth.'"
616368975518175232,2015-07-01 22:13:10,"b""Three of the world's biggest economies announced new goals to #ActOnClimate: http://t.co/PTYcxlKlwu"""
616320323588222976,2015-07-01 18:59:50,"b'\xe2\x80\x9cWe want to educate people, we want to listen to folks, we want to hear good ideas from all sources."" \xe2\x80\x94President Obama #ACAWorks'"
616319407594209280,2015-07-01 18:56:12,"b'""I\'m hoping that what we can do now is focus on how we can make it better."" \xe2\x80\x94President Obama #ACAWorks'"
616319062356811776,2015-07-01 18:54:49,"b'""This wasn\'t about politics\xe2\x80\x94this was about people."" \xe2\x80\x94President Obama'"
616318748295692288,2015-07-01 18:53:34,"b'""The thing I\'ve never lost sight of, though, is that this is about people."" \xe2\x80\x94President Obama'"
616318284275691525,2015-07-01 18:51:44,"b'""I\'m feeling pretty good about how health care is going."" \xe2\x80\x94President Obama #ACAWorks'"
616317917412458497,2015-07-01 18:50:16,"b'""Not only has the law worked better than expected ... but it\'s ended up costing less than people expected."" \xe2\x80\x94President Obama #ACAWorks'"
616317528147496960,2015-07-01 18:48:43,"b'President Obama: #Obamacare has made health care stronger, more secure, and more reliable.'"
616316996917985280,2015-07-01 18:46:37,"b'""You\'re able to get free preventive care, including mammograms, as a consequence of this law."" \xe2\x80\x94President Obama'"
616316663219122176,2015-07-01 18:45:17,"b'""Everybody who has health insurance benefited and continues to benefit from this law."" \xe2\x80\x94President Obama'"
616314824968933376,2015-07-01 18:37:59,b'LIVE: The President is speaking about the benefits of #Obamacare and how to continue progress on health care reform. http://t.co/cYwxrmRJal'
616304416644202497,2015-07-01 17:56:37,b'Tune in at 2:30 p.m. ET to watch the President discuss how we can build on the progress made under #Obamacare: http://t.co/ypZu1h1gmp'
616281266975956992,2015-07-01 16:24:38,b'RT @WhiteHouse: BREAKING: Watch @POTUS announce that the U.S. has agreed to formally reestablish diplomatic relations with #Cuba. http://t.\xe2\x80\xa6'
616024716671758336,2015-06-30 23:25:12,b'LAST CALL: Enter for your chance to fly to Hawaii and relax in paradise. http://t.co/PFoMloBIeE http://t.co/cgmVDjMdfe'
616008935280021504,2015-06-30 22:22:29,"b""Say you'll keep up the fight\xe2\x80\x94show your support and chip in before midnight: http://t.co/ETrnnXfVwF http://t.co/YChVFtnzib"""
615976319231266816,2015-06-30 20:12:53,"b""BUZZER BEATER: There's not a lot of time left on the clock. Chip in $5 now. http://t.co/glkmuDAMmY http://t.co/u4zDyut8li"""
615954536637698048,2015-06-30 18:46:20,"b'RT @WhiteHouse: ""To see people gathered in the evening\xe2\x80\xa6and to feel that they have the right to love\xe2\x80\x94that was pretty cool."" \xe2\x80\x94@POTUS http://t\xe2\x80\xa6'"
615931303611883521,2015-06-30 17:14:00,"b""TONIGHT: Don't miss your chance to see Hawaii. Enter before the deadline. http://t.co/rBwNcVI05c http://t.co/B2SF6XLc4g"""
615907800602947584,2015-06-30 15:40:37,"b'""Too many Americans are working long days for less pay than they deserve."" \xe2\x80\x94President Obama on overtime pay http://t.co/Y4yThJ1K2g'"
615890794789011456,2015-06-30 14:33:02,"b""Don't miss your shot to chip in before tonight's deadline: http://t.co/UpRlqXpAvA http://t.co/8BhUWA0apv"""
615649710292905984,2015-06-29 22:35:03,b'Help break the silence on gun violence in America. Join the fight for common-sense reform: http://t.co/4CZJQzPkVE'
615624336028925952,2015-06-29 20:54:14,"b""You've never seen greens like this. Enter now for your chance to win a trip to Hawaii: http://t.co/5xu1velsHQ http://t.co/yTD0j0UplR"""
615613256732946432,2015-06-29 20:10:12,"b'RT @WhiteHouse: ""This was a true bipartisan achievement and it\xe2\x80\x99s a reminder of what we can get done\xe2\x80\xa6when we work together"" \xe2\x80\x94@POTUS http://t\xe2\x80\xa6'"
615588770683965441,2015-06-29 18:32:54,b'Chip in\xe2\x80\x94the deadline is quickly approaching: http://t.co/DwqB9iMdD7 http://t.co/o8FyZYYo5s'
615559031244128256,2015-06-29 16:34:44,b'Organizing in paradise\xe2\x80\x94the only thing missing is you: http://t.co/lK2k5bvys4 http://t.co/jI3VtkNiJR'
615313545794859008,2015-06-29 00:19:15,"b""Add your name if you agree that it's time to stand up and do something about gun violence in America: http://t.co/SasWr4rQ7K"""
615310932969955329,2015-06-29 00:08:53,"b'""For too long, we\xe2\x80\x99ve been blind to the unique mayhem that gun violence inflicts upon this nation."" \xe2\x80\x94President Obama'"
615279580946034688,2015-06-28 22:04:18,b'Sign up for your chance to see firsthand how organizing is making a difference in Hawaii: http://t.co/LWqT05mUn6 http://t.co/MuoyB9HgMy'
615254110925901824,2015-06-28 20:23:05,b'Better hurry\xe2\x80\x94the deadline to chip in is right around the corner: http://t.co/F464WKR1jH http://t.co/261B8rX8ks'
614860567023476736,2015-06-27 18:19:17,b'You could be organizing in paradise: http://t.co/eGdh54dKvD http://t.co/02a29XTEbT'
614839584598331392,2015-06-27 16:55:54,"b'The President is acting where he can, but we need Congress to pass a comprehensive solution to fix our broken system. #ImmigrationAction'"
614838252378296321,2015-06-27 16:50:37,"b'Over the past two years, the House\xe2\x80\x99s failure to take #ImmigrationAction has cost the country $26.8 billion.'"
614837001775255552,2015-06-27 16:45:38,b'The bill would have put millions of people on a path to citizenship and grown the economy by a cumulative $1.2 trillion. #ImmigrationAction'
614835498180214784,2015-06-27 16:39:40,"b'Two years ago today, the Senate passed a bill to fix our broken immigration system with a bipartisan majority. #ImmigrationAction'"
614811546015784961,2015-06-27 15:04:29,"b'""The Affordable Care Act still stands. It is working, and it is here to stay."" \xe2\x80\x94President Obama http://t.co/cx3VHdpaf1 #ACAWorks'"
614795836556324865,2015-06-27 14:02:04,"b'In the weekly address, the President reaffirms how the Supreme Court ruling on #Obamacare is a victory for America: http://t.co/7YSXvqG6VC'"
614505702296453120,2015-06-26 18:49:11,b'LIVE: President Obama is speaking in Charleston honoring the life of Reverend Clementa Pinckney. http://t.co/nTe0jAzOld'
614482483707383808,2015-06-26 17:16:55,"b""Watch the President's full statement on the Supreme Court's ruling on marriage equality. #LoveWins http://t.co/nRBI49pQT5"""
614476904435855360,2015-06-26 16:54:45,b'History. #LoveWins http://t.co/5B3C2pBEXA'
614459251126173697,2015-06-26 15:44:36,b'Retweet to spread the word. #LoveWins http://t.co/JJ5iCP4ZWn'
614457970164805632,2015-06-26 15:39:30,"b'This ruling is a victory for friends, families, and organizers who fought tirelessly for years for marriage equality. #LoveWins'"
614455924535627776,2015-06-26 15:31:23,"b'""America should be very proud."" \xe2\x80\x94President Obama #LoveWins'"
